Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2159767,WORLD FAMOUS DOG JOINT LLC,DOG JOINT,2418239,Restaurant,Risk 1 (High),350 W ARMITAGE AVE,CHICAGO,IL,60614,04/10/2018,Canvass,Fail,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: FOOD(ICE) NOT PROTECTED FROM CONTAMINATION DURING STORAGE. OBSERVED INTERIOR SURFACES OF ICE MACHINE WITH ACCUMULATION OF BLACK MOLD LIKE SUBSTANCE, ICE IS BEING USED FOR HUMAN CONSUMPTION  INSTRUCTED TO TURN OFF MACHINE CLEAN  WASH AND SANITIZE INTERIOR SURFACES. SERIOUS VIOLATION 7-38-005(A). | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED DIRT AND FOOD DEBRIS ON THE EXTERIOR AND INTERIOR SURFACES OF REFRIGERATION UNITS IN FRONT AND REAR PREP AREA. MUST CLEAN AND MAINTAIJN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED DIRT AND GREASE ON FLOOR UNDER AROUND AND BEHIND COOKING EQUIPMENT IN FRONT AND REAR PREP AREAS. MUST CLEAN AND MAINTAIN. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST REPLACE BURN OUT LIGHTS IN REAR PREP AREA AND MUST CLEAN DIRT FROM INSIDE LIGHT SHIELDS IN SAME AREA. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED ITEMS NOT ELEVATED 6INCHES OFF FLOOR IN REAR AREA BETWEEN REFRIGERATION UNITS. MUST ELEVATE ITEMS AND MAINTAIN.",41.91843793897503,-87.63842632810974,"(41.91843793897503, -87.63842632810974)"
666274,ARGO TEA,ARGO TEA,1869158,Restaurant,Risk 2 (Medium),2 N STATE ST,CHICAGO,IL,60602,12/14/2011,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.  ICE MAKER INTERIOR SURFACES NOT CLEAN, INSTRUCTED TO CLEAN AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.  DISPOSABLE CUPS AND LIDS SHELVES TOO CLOSE TO MOP SINK, INSTRUCTED TO KEEP AWAY FROM ANY POSSIBLE CONTAMINATION.",41.882082751743674,-87.62796364640772,"(41.882082751743674, -87.62796364640772)"
2160051,LOCKWOOD,PALMER HOUSE HILTON,1381606,Restaurant,Risk 1 (High),17 E MONROE ST,CHICAGO,IL,60603,04/13/2018,Canvass,Pass,31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: OBSERVED TABLES BEING PRE-SET WITHOUT UTENSIL PROTECTION AND GLASSWARE NOT INVERTED. INSTRUCTED NOT TO PRE-SET TABLES OR SET UPON CUSTOMER ARRIVAL OR PROTECT UTENSILS AND INVERT GLASSWARE AND MAINTAIN.,41.88066457839605,-87.6270893644417,"(41.88066457839605, -87.6270893644417)"
2285760,JEWEL FOOD STORE #3170,JEWEL / OSCO,1366,Grocery Store,Risk 1 (High),5320 S PULASKI RD,CHICAGO,IL,60632,04/25/2019,Canvass,Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND SINK IN BAKERY AREA (WITH 3 COMPARTMENT SINK). INSTRUCTED MUST PROVIDE AN EASILY ACCESSIBLE, EXPOSED HAND SINK IN THIS AREA.  OBSERVED NO HAND SINK IN DAIRY COOLER THAT HAS A 3 COMPARTMENT SINK INSIDE. INSTRUCTED MUST PROVIDE AN EASILY ACCESSIBLE HAND SINK IN THIS ROOM NEAR 3 COMPARTMENT SINK.  ALL EXPOSED HAND SINKS MUST HAVE HOT/COLD WATER WITH ADEQUATE CITY PRESSURE, SOAP/PAPER TOWELS, AND A HAND WASHING SIGN.  MUST INSTALL AND MAINTAIN SAME. PRIORITY FOUNDATION VIOLATION.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED EXCESSIVE RUST AND DEBRIS ACCUMULATION ON BAKERY RACKS IN BAKERY PREP. MUST REMOVED/RESURFACE OR REPLACE BAKERY RACKS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED SEVERAL WALLS THROUGHOUT REAR STORAGE WITH RAW WOOD SURFACES/ EXPOSED DRY WALL. MUST SEAL OR PAINT ALL SURFACES IN STORAGE AREAS TO MAKE NON-POROUS, SMOOTH AND EASILY CLEANABLE. MUST MAINTAIN SAME.  OBSERVED CARDBOARD USED AS A LINER ON COUNTER IN PRODUCE PREP KITCHEN. MUST REMOVE. CARDBOARD OR ANY POROUS MATERIALS NOT PERMITTED AS LINERS. MUST MAKE ALL SURFACES NON-POROUS, SMOOTH AND EASILY CLEANABLE. MUST MAINTAIN SAME. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED EXCESSIVE ICE ACCUMULATION ON FLOORS AND ON EXTERIOR DOORS OF ICE CREAM WALK IN FREEZER AND MEAT WALK IN FREEZER. MUST REMOVE EXCESS ICE ACCUMULATION, CLEAN AND SANITIZE. MUST MAKE ANY NECESSARY REPAIRS TO PREVENT ICE ACCUMULATION. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED TOILETS #1 AND #2 IN DISREPAIR IN LADIES EMPLOYEE RESTROOM ON 2ND FLOOR. OBSERVED TOILETS # 1, 3, AND 4 IN DISREPAIR IN MEN'S EMPLOYEE RESTROOM ON 2ND FLOOR. MUST REPAIR ALL OUT OF SERVICE TOILETS. MUST MAINTAIN SAME.   OBSERVED 3 COMPARTMENT SINK IN DISREPAIR IN DAIRY COOLER. MUST REPAIR AND MAINTAIN SAME.    | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED IN DISREPAIR IN DELI AREA. OBSERVED LARGE CRACKS, EXPOSED ROCKS, CRUMBLED CONCRETE, AND PEELING PAINT THROUGHOUT AREA. MUST REPAIR TO MAKE DELI FLOOR EVEN, SMOOTH, AND EASILY CLEANABLE. MUST MAINTAIN SAME.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DAMAGED OR STAINED OR MISSING CEILING TILES IN THE FOLLOWING AREAS: CAMERA COUNTER, GROCERY BACK ROOM, AND BAKERY. MUST MAKE ALL NECESSARY REPAIRS  OR REPLACE CEILING TILES. MUST MAINTAIN SAME.  OBSERVED ACCUMULATION OF RUST LIKE SUBSTANCE ON CEILING OF MEAT CUTTING ROOM. MUST DETAIL CLEAN AND SANITIZE. MUST MAINTAIN SAME.   OBSERVED HOLES IN WALL IN HALLWAY NEXT TO PRODUCE DEPARTMENT, AND IN WALL UPSTAIRS OUTSIDE LADIES RESTROOM. MUST SEAL ALL HOLES TO PREVENT PEST ENTRY.",41.796197591415535,-87.72339188344549,"(41.796197591415535, -87.72339188344549)"
2300415,AU BON PAIN,AU BON PAIN,1980002,Restaurant,Risk 1 (High),5721 S MARYLAND,CHICAGO,IL,60637,06/27/2019,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLEAN FLOOR BEHIND FRONT SERVICE COUNTER OF FOOD SPILLS AND DEBRIS. CLEAN FLOOR AROUND LARGE 2-DR REFRIGERATOR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLEAN INTERIOR BOTTOM OF REFRIGERATION UNITS OF LIQUID SPILLS AND FOOD DEBRIS.",41.79069209673198,-87.60479457815964,"(41.79069209673198, -87.60479457815964)"
1596240,"MANOLOS TAMALES, INC. #1","MANOLOS TAMALES, INC. #1",1873308,Restaurant,Risk 1 (High),5341 S KEDZIE AVE,CHICAGO,IL,60632,12/11/2015,Complaint,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: TILE COUNTERTOP IN REAR BASMENT PREP AREA IN POOR REPAIR, WORN, UNEVEN SURFACE. INSTD TO REPAIR/REPLACE SAME. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CRACKED FLOOR TILE IN REAR PREP AREA. REPLACE SAME. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALL BASE IN BASEMENT HALLWAY LEADING TO PREP AREA IN POOR REPAIR, EXPOSED ROTTING WOOD. INSTD TO REPAIR SAME. LIGHTSHIELDS IN DINING ROOM NOT CLEAN. CLEAN AND MAINTAIN SAME. | 39. LINEN: CLEAN AND SOILED PROPERLY STORED - Comments: SOILED APRONS NOT PROPERLY STORED. INSTD TO STORE PROPERLY.",41.79595669469915,-87.70347960433394,"(41.79595669469915, -87.70347960433394)"
158403,COMPUTER PRE-SCHOOL  ACADEMY,COMPUTER PRE-SCHOOL ACADEMY,1894341,Daycare Above and Under 2 Years,Risk 1 (High),1400 W GARFIELD BLVD,CHICAGO,IL,60609,04/21/2010,License,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: UNABLE TO PRODUCE PEST CONTROL LOG BOOK AT TIME OF INVESTIGATION-MUST PROVIDE LOG BOOK AT NEXT VISIT-CITATION ISSUED- SERIOUS 7-38-020 | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: A certified food service manager must be present in all establishments at which potentially hazardous food is prepared or served. THE ORIGINAL CHICAGO FOOD SANITATION CERTIFICATE MUST BE ON PREMISES AND POSTED-CITATION ISSUED- SERIOUS 7-38-012 | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: One copy of the Food Inspection Report Summary must be displayed and visible to all customers. COPY NOT POSTED & VISIBLE TO CUSTOMERS-CITATION ISSUED- SERIOUS 7-42-010(B) | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. CLEAN ALL DUSTY CUBBY HOLES, MOP SINK AND INTERIORS OF BOTH MICROWAVE OVENS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. DETAIL CLEAN ALL FLOORS ALONG WALL BASES, IN CORNERS, UNDERNEATH AND BEHIND ALL EQUIPMENT THROUGHOUT INCLUDING MOP CLOSET, LANDING LEADING INTO AND INCLUDING BASEMENT | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. SEAL ALL LOOSE WALL COVINGS THROUGHOUT. REPLACE ANY STAINED CEILING TILES. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. CLEAN FLOOR DRAIN IN KITCHEN, INSTALL A SPLASH GUARD AROUND SAME TO PREVENT WATER FROM SPLASHING ONTO THE FLOOR WHEN SINKS ARE DRAINING. ATTACH DRAINBOARD TO 3 COMPARTMENT SINK IN KITCHEN.",41.794210943335344,-87.65978679572046,"(41.794210943335344, -87.65978679572046)"
2360010,MATSUYA JAPANESE RESTAURANT,SHIROI HANA,2146500,Restaurant,Risk 1 (High),3242 N CLARK ST,CHICAGO,IL,60657,02/06/2020,Canvass,Pass w/ Conditions,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: NO METAL STEM THERMOMETER ON PREMISES. INSTRUCTED MANAGER MUST PROVIDE AND CALIBRATE A METAL STEM THERMOMETER FOR FOOD HANDLERS AND KEEP ON PREMISES. PRIORITY FOUNDATION 7-38-005. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED DUST BUILD UP ON 2-DOOR REACH IN PREP COOLER CONDENSER AT REAR PREP AREA. INSTRUCTED MANAGER MUST CLEAN ALL REACH IN COOLERS CONDENSERS AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRT BUILD UP ON BASEMENT FLOOR LAUNDRY ROOM. MUST CLEAN FLOOR AND MAINTAIN.",41.94097202826815,-87.65167059751336,"(41.94097202826815, -87.65167059751336)"
1386601,MUSEUM OF SCIENCE & INDUSTRY - FINNEGANS ICE CREAM PARLOR,MUSEUM OF SCIENCE & INDUSTRY - FINNEGANS ICE CREAM PARLOR,1224021,Restaurant,Risk 2 (Medium),5700 S LAKE SHORE DR,CHICAGO,IL,60637,12/10/2015,Canvass,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: must label food storage containers | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: must remove rust from ice cream holders and freezer display unit. must repair or replace missing handle on missing container lid | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: must clean food debri from blender and walk in freezer shelving units. must defrost ice build up from ice cream display unit. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: must clean debris from floors under, around and along bases of equipment, walk in freezer. must repair or replace damaged floor tiles in dining area | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: must repair or replace loose wall base outside of women's restroom. must scrape and paint peeling paint on walls in front prep area.  | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: must repair or replace burnt out light in women's restroom",41.79142028209799,-87.58014776868883,"(41.79142028209799, -87.58014776868883)"
1966762,GRAND CHINESE KITCHEN,GRAND CHINESE KITCHEN,1069184,Restaurant,Risk 1 (High),1511 E 87TH ST,CHICAGO,IL,60619,10/19/2016,Canvass,Out of Business,,41.736776054766636,-87.58754939887204,"(41.736776054766636, -87.58754939887204)"
2282703,CONNECT THRU CHICAGO,CONNECT THRU CHICAGO (T2 GATE F1),2363773,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE,CHICAGO,IL,60666,04/05/2019,Canvass,Pass w/ Conditions,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN APPROPRIATE SUPPLIES OR KIT.   PRIORITY FOUNDATION VIOLATION 7-38-005   NO CITATION ISSUED,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)"
1396024,TEQUILA RESTAURANT,TEQUILA RESTAURANT,2308009,Restaurant,Risk 1 (High),5728 S ARCHER AVE,CHICAGO,IL,60638,02/06/2014,License,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST PROVIDE AND MAINTAIN A SPLASH GUARD/PARTITIONER TO THE MOP SINK. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST PROVIDE AND MAINTAIN LIGHT SHIELDS TO THE LIGHTS IN THE REAR PREP AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST INCREASE THE HOT WATER PRESSURE AT THE EXPOSED HAND WASHING SINK IN THE PREP AREA.",41.79689999850765,-87.75543001827512,"(41.79689999850765, -87.75543001827512)"
557585,MONTESSORI LEARNING CENTER OF EDISON PARK INC.,MONTESSORI LEARNING CENTER OF EDISON PARK,1885183,Children's Services Facility,Risk 1 (High),6740 N OLIPHANT AVE,CHICAGO,IL,60631,10/05/2011,License,Pass,,42.00373893603761,-87.8152505041361,"(42.00373893603761, -87.8152505041361)"
2200289,THE LOEWS CHICAGO,MAIN KITCHEN/STARBUCKS /ETA/ EMPL CAFE,2314641,Restaurant,Risk 1 (High),455 N PARK DR,CHICAGO,IL,60611,07/30/2018,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY ON PREMISES. INSTRUCTED MANAGER MUST HAVE AN EMPLOYEE HEALTH POLICY ON PREMISES. PRIORITY FOUNDATION. NO CITATION ISSUED. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: FOUND THE FOLLOWING TIME/TEMPERATURE CONTROL FOR SAFETY FOODS HELD AT IMPROPER TEMPERATURES- CREAM CHEESE AT 56.0 F, CHOPPED SHALLOT AT 47.0 F, CHOPPED KALE AT 47.5, SLICED ESPARAGUS AT 48.0 F. INSTRUCTED MANAGER ALL TIME/TEMPERATURE CONTROL FOR SAFETY FOODS MUST BE HELD AT 41.0 F OR BELOW IF HELD COLD. FOUNDS SAID ITEMS HELD INSIDE UPPER PORTION OF REACH IN COOLER ALONG COOKLINE WITH AMBIENT AIR TEMPERATURE OF 32.0 F. ALL OUT OF TEMPERATURE TCS FOODS VOLUNTARILLY DISCARDED AT THIS TIME. PRIORITY VIOLATION 7-38-005. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: INSTRUCTED MANAGER TO LABEL SELL BY DATE/SHELF LIFE OF FOODS LABELED INSIDE COOLERS. PRIORITY FOUNDATION. NO CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: NO REMINDER ON CONSUMER ADVISORY ON MENUS. INSTRUCTED MANAGER CONSUMER ADVISORY MUST INCLUDE REMINDER ON MENUS. PRIORITY FOUNDATION. NO CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: POT WASH 3-COMPARTMENT SINK MIDDLE AND RIGHT SIDE COMPARTMENTS STOPPERS NOT WORKING. INSTRUCTED MANAGER MUST REPAIR STOPPERS AT SAID SINK.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED SLIGHT CALCIUM BUILD UP INSIDE ICE MACHINES ALSO OBSERVED FOOD DEBRIS/DUST BUILD UP ON SHELVES IN PREP AND FOOD/GRIME BUILD UP ON EXTERIOR OF SINKS/AROUND HOT AND COLD WATER HANDLES. MUST CLEAN INTERIOR OF ICE MACHINES, SHELVES AND SINKS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOOR TILES WITH LOW GROUT AT PREP AREA ALONG COOKLINE. INSTRUCTED MANAGER MUST REGROUT FLOOR TILES IN PREP AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DUST BUILD UP ON WALLS AT BAR. MUST CLEAN WALLS. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST PROVIDE ADDITIONAL LIGHT ABOVE END OF COOKLINE IN ETA KITCHEN.",41.89021914224843,-87.6194586634157,"(41.89021914224843, -87.6194586634157)"
1139118,THE MOODY BIBLE INSTITUTE OF CHICAGO,VARLEY ROOM -CATERING,19014,Restaurant,Risk 1 (High),820 N LA SALLE DR,CHICAGO,IL,60610,09/10/2013,Canvass,Pass,,41.8972543988917,-87.63286836160606,"(41.8972543988917, -87.63286836160606)"
1473799,HOLLYWOOD GRILL,HOLLYWOOD GRILL,44712,Restaurant,Risk 1 (High),1601 W NORTH AVE,CHICAGO,IL,60622,06/18/2014,Canvass Re-Inspection,Pass,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: INVERT ALL PLASTIC UTENSILS BEHIND FRONT COUNTER TO PROTECT FROM DUST, DIRT CONTAMINATION.   | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN INTERIOR AND EXTERIOR OF COOLERS, FREEZERS, PREP TABLES, SINKS, BEVERAGE MACHINES. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: GROUT LOOSE FLOOR TILES IN DISH WASHING AREA. CLEAN FLOORS UNDER ALL EQUIPMENT, ALONG WALLS, AND IN ALL CORNERS IN PREP, STORAGE, AND BASEMENT AREAS.   | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN ALL CEILING TILES AND LIGHT SHIELDS IN PREP AREA(DUST BUILDUP). REPLACE STAINED CEILING TILES IN DISH WASHING AREA.   | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: PROVIDE THERMOMETER IN KITCHEN PREP COOLER. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ELEVATE ALL STOCK OFF FLOOR IN BASEMENT STORAGE, WALK-IN COOLER AND FREEZER AREAS. ORGANIZE REACH-IN COOLERS AND NOT OVERSTOCK TO ALLOW PROPER AIR CIRCULATION IN PREP AREA.",41.9105196352962,-87.66774968632781,"(41.9105196352962, -87.66774968632781)"
229507,ARAMARK @ INFORMATION RESOURCES,ARAMARK @ INFORMATION RESOURCES,1141451,Restaurant,Risk 1 (High),150 N CLINTON ST,CHICAGO,IL,60661,07/01/2010,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. Following need cleaning: interior of oven panels for knobs, fan guards or condenser fans of most coolers- due to dust build-up of food debris. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. Floors behind ice machine & small cooler closest to ice machine, & under shelves at mor room must be free of clutter, debris or dirt.",41.88462406096975,-87.64142458783789,"(41.88462406096975, -87.64142458783789)"
1098478,IRYS,IRYS,1418,,Risk 3 (Low),2922 N MILWAUKEE AVE,CHICAGO,IL,60618,07/27/2012,Canvass,Out of Business,,41.93422330330756,-87.71608658405594,"(41.93422330330756, -87.71608658405594)"
1335654,JIMMY JOHN'S OHIO,JIMMY JOHN'S OHIO,2055681,Restaurant,Risk 2 (Medium),205 E OHIO ST,CHICAGO,IL,60611,05/20/2013,Suspected Food Poisoning,Pass,,41.89245401445151,-87.622415216598,"(41.89245401445151, -87.622415216598)"
2261375,S & H FOOD MART INC.,S & H FOOD MART,2483231,Grocery Store,Risk 2 (Medium),1001 N PULASKI RD,CHICAGO,IL,60651,02/01/2019,Canvass,Out of Business,,41.899113731888924,-87.72604879966399,"(41.899113731888924, -87.72604879966399)"
2069327,MACKU,MACKU  FINE JAPANESE CUISINE,1595410,Restaurant,Risk 1 (High),2239 N CLYBOURN AVE,CHICAGO,IL,60614,06/30/2017,Canvass,No Entry,,41.92244497291765,-87.66534126834917,"(41.92244497291765, -87.66534126834917)"
1575577,ORIENTAL CHOP SUEY,ORIENTAL CHOP SUEY,37670,Restaurant,Risk 1 (High),1820 W 95TH ST,CHICAGO,IL,60643,09/15/2015,Canvass,Out of Business,,41.721243419132925,-87.66830278914065,"(41.721243419132925, -87.66830278914065)"
2201158,"TONY'S BURRITO MEX, INC","TONY'S BURRITO MEX, INC",1576687,Restaurant,Risk 1 (High),1957 W BELMONT AVE,CHICAGO,IL,60657,08/20/2018,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: 2-120.14(A)FOUND NO EMPLOYEE HEALTH POLICY. PRIORITY VIOLATION. 7-38-012A. MUST PROVIDE. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11 FOUND NO VOMIT AND DIARRHEAL CLEANUP PROCEDURE. PRIORITY VIOLATION. 7-38-005. MUST PROVIDE. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: 3-5501.17  FOUND PREPARED TIME TEMPERTURE FOR SAFETY FOOD INSIDE REACH IN COOLER WITH NO SEVEN DAY CONSUME BY DATE. PRIORITY VIOLATION. 7-38-005. MUST PROVIDE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-204.12 BACKFLOW PREVENTION DEVICE NOT LOCATED AT SODA MACHINE. CORE VIOLATION. OWNER MUST FIND BACKFLOW PREVENTION DEVICE FOR SODA MACHINE. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND CITY OF CHICAGO SANITATION MANAGERS AT PREMISES WITH NO ALLERGEN TRAINING. PRIORITY VIOLATION. MUST PROVIDE. | 62. COMPLIANCE WITH CLEAN INDOOR AIR ORDINANCE",41.939465355476145,-87.67815712261923,"(41.939465355476145, -87.67815712261923)"
